101663,3726,6.29622,-75.6084,2064.23,30.1,GVQ446
101678,3850,6.29904,-75.6,2102.9,29.8,GVQ446
101786,76,6.32677,-75.5973,2341.22,28.3,GVQ446
102313,4329,6.1635,-75.5831,1593.68,27.9,GVQ446
102416,6,6.16348,-75.5831,1593.57,27.8,GVQ446
102513,568,6.16046,-75.602,1567.06,27.5,GVQ446
102515,556,6.16082,-75.6009,1566.95,27.5,GVQ446
102632,1265,6.1837,-75.642,1721.72,26.1,GVQ446
102634,1261,6.18364,-75.6419,1719.34,26.1,GVQ446
102667,1461,6.18615,-75.6486,1801.35,25.5,GVQ446
103519,44,6.1862,-75.6485,1800.62,25.3,GVQ446
103609,541,6.17409,-75.634,1638.06,25.7,GVQ446
103611,539,6.17407,-75.6342,1640.57,25.7,GVQ446
103796,1636,6.17645,-75.5854,1545.9,25.2,GVQ446
103798,1635,6.1764,-75.5854,1546.29,25.2,GVQ446
103865,2116,6.21628,-75.5772,1487.57,24.9,GVQ446
103867,2113,6.21586,-75.5773,1487.87,24.9,GVQ446
104019,3133,6.30056,-75.5644,1520.9,23.6,GVQ446
104021,3130,6.30032,-75.5647,1522.03,23.6,GVQ446
104090,3549,6.31735,-75.557,1440.23,23.8,GVQ446
104092,3548,6.31735,-75.557,1440.23,23.8,GVQ446
104169,3976,6.32262,-75.5574,1438.83,23.6,GVQ446
104171,3973,6.3225,-75.5574,1439.09,23.6,GVQ446
104386,5352,6.35953,-75.4983,1403.22,22.5,GVQ446
104405,50,6.35952,-75.4983,1403.19,22.2,GVQ446
104451,350,6.38016,-75.4802,1398.75,21.9,GVQ446
104453,348,6.38014,-75.4802,1398.75,21.9,GVQ446
104579,1250,6.40521,-75.4269,1341.12,21.2,GVQ446
104581,1246,6.40463,-75.4275,1341.83,21.2,GVQ446
104846,3654,6.53627,-75.2297,1127.2,18.7,GVQ446
105145,8,6.53632,-75.2298,1125.97,19.2,GVQ446
105711,5014,6.2006,-75.5781,1500.19,9.4,GVQ446
111488,600,6.1926,-75.58,1510.81,9.6,GVQ446
111528,912,6.19038,-75.5805,1512.25,9.6,GVQ446
112031,15,6.17481,-75.5933,1531.83,40,GVQ446
112131,557,6.20057,-75.578,1500.06,39.6,GVQ446
114558,4,6.20058,-75.578,1500.03,39.6,GVQ446
114566,98,6.20158,-75.5775,1500.01,39.5,GVQ446
114568,96,6.20171,-75.5775,1500.05,39.5,GVQ446
114650,695,6.20713,-75.5616,1612.83,38,GVQ446
116886,10,6.207,-75.5617,1613.08,38.1,GVQ446
117045,1045,6.15186,-75.545,2473.63,32.2,GVQ446
117048,5,6.15204,-75.5435,2515.29,32,GVQ446
117056,54,6.15147,-75.5439,2516.41,32,GVQ446
117195,8,6.15146,-75.5439,2516.51,32,GVQ446
117473,2057,6.22791,-75.5829,1482.96,33.3,GVQ446
117493,34,6.22791,-75.5829,1482.96,33.3,GVQ446
117643,1117,6.20056,-75.578,1500.09,32,GVQ446
122214,9,6.20069,-75.5781,1500.17,31.2,GVQ446
122438,1995,6.31608,-75.5566,1436.96,27.9,GVQ446
122525,26,6.31608,-75.5566,1436.96,28,GVQ446
122675,1050,6.34437,-75.5087,1432.91,26.5,GVQ446
122712,46,6.34438,-75.5088,1432.04,26.4,GVQ446
122836,923,6.34688,-75.5326,1436.64,25.7,GVQ446
122875,30,6.34684,-75.5326,1436.69,25.8,GVQ446
123125,1653,6.33575,-75.5278,1441.36,25,GVQ446
123178,2,6.33576,-75.5279,1440.51,24.9,GVQ446
123434,2762,6.28089,-75.3332,2139.25,24.2,GVQ446
123446,13,6.28089,-75.3332,2139.25,23.6,GVQ446
124097,5049,6.15416,-75.5979,1680.38,19.5,GVQ446
124107,32,6.15414,-75.5979,1680.98,19.7,GVQ446
124386,2053,6.2006,-75.5782,1500.16,19.1,GVQ446
133021,6,6.20059,-75.5778,1500.23,18.2,GVQ446
133033,53,6.20238,-75.5778,1498.48,18.2,GVQ446
133043,6,6.20237,-75.5778,1498.47,18.1,GVQ446
133313,1613,6.18654,-75.5822,1519.75,17.4,GVQ446
133315,1611,6.1866,-75.5821,1519.75,17.4,GVQ446
133324,1670,6.18494,-75.5836,1521.35,17.3,GVQ446
133326,1666,6.18515,-75.5834,1521.06,17.3,GVQ446
133427,2292,6.17481,-75.5933,1531.83,16.9,GVQ446
133891,11,6.1748,-75.5933,1531.82,40,GVQ446
134108,662,6.16937,-75.5964,1541.69,39.7,GVQ446
134110,660,6.1694,-75.5964,1541.62,39.7,GVQ446
134144,847,6.17183,-75.5993,1538.39,39.6,GVQ446
134244,4,6.17182,-75.5993,1538.39,39.6,GVQ446
137808,6404,6.36593,-75.73,1469.68,33.4,GVQ446
148241,1,6.2006,-75.5783,1500.1,38.5,GVQ446
148524,2150,6.18305,-75.5853,1520.57,37.6,GVQ446
148683,29,6.18309,-75.5853,1520.48,37.7,GVQ446
148779,644,6.20058,-75.5782,1500.19,37.4,GVQ446
151770,5,6.20055,-75.5782,1500.22,37.4,GVQ446
151898,919,6.19239,-75.58,1509.81,36.7,GVQ446
151900,918,6.19243,-75.58,1509.89,36.7,GVQ446
152087,2210,6.16664,-75.5936,1546.22,35.9,GVQ446
153239,906,6.16506,-75.6006,1548.93,35.6,GVQ446
153501,2420,6.14615,-75.6116,1698.6,34.3,GVQ446
153748,2,6.14615,-75.6116,1698.6,34.2,GVQ446
153830,463,6.15476,-75.6087,1583.18,34.3,GVQ446
153832,461,6.15474,-75.6088,1582.58,34.3,GVQ446
154002,1534,6.16624,-75.5935,1548.32,33.9,GVQ446
154006,43,6.16624,-75.5935,1548.32,33.9,GVQ446
154184,1060,6.20492,-75.5695,1548.98,33.2,GVQ446
154212,35,6.20496,-75.5696,1547.67,33.1,GVQ446
154288,491,6.20456,-75.5749,1497.41,33.1,GVQ446
154312,9,6.20458,-75.5749,1497.41,33,GVQ446
154481,1022,6.15285,-75.5398,2507.31,26.8,GVQ446
154483,1019,6.15295,-75.5401,2509.1,26.8,GVQ446
154840,3370,6.03027,-75.4326,2148.6,25.6,GVQ446
154971,12,6.03012,-75.4325,2148.14,25.6,GVQ446
155038,480,6.03269,-75.4385,2183.1,25.2,GVQ446
155054,17,6.03264,-75.4385,2182.72,24.7,GVQ446
155195,1077,6.09174,-75.4801,2122.02,23.8,GVQ446
155203,16,6.0916,-75.4799,2121.8,23.6,GVQ446
155584,2558,6.21578,-75.5636,1630.38,23.1,GVQ446
155586,2553,6.21612,-75.5639,1628.22,23.1,GVQ446
155928,5162,6.16666,-75.5936,1546.44,21.2,GVQ446
156818,65,6.16659,-75.5937,1545.55,21.2,GVQ446
157135,2584,6.26722,-75.591,1496.39,19.6,GVQ446
157239,114,6.26522,-75.588,1487.79,19.6,GVQ446
157399,1285,6.24145,-75.5868,1477.9,19.1,GVQ446
157421,51,6.24145,-75.5868,1477.9,19.1,GVQ446
157529,767,6.2236,-75.5927,1493.87,18.8,GVQ446
157533,16,6.22346,-75.5927,1493.18,18.8,GVQ446
157541,55,6.22324,-75.5928,1492.81,18.8,GVQ446
157627,18,6.2233,-75.5928,1492.97,18.4,GVQ446
157911,2055,6.16667,-75.5936,1546.55,16.9,GVQ446
157940,10,6.16663,-75.5936,1546.16,16.7,GVQ446
158269,2488,6.19943,-75.5795,1501.49,15,GVQ446
158275,12,6.19954,-75.5794,1500.74,14.2,GVQ446
158313,304,6.20063,-75.5783,1499.97,14.1,GVQ446
163798,26,6.20084,-75.5779,1500.01,14.4,GVQ446
163909,901,6.17479,-75.5932,1532.39,14,GVQ446
163914,21,6.17477,-75.5932,1532.48,14,GVQ446
163946,273,6.17906,-75.5877,1526.85,13.8,GVQ446
163948,1,6.17904,-75.5877,1526.9,13.9,GVQ446
164061,1272,6.16008,-75.6038,1570.54,13.1,GVQ446
168278,40,6.20062,-75.5783,1500.02,39.3,GVQ446
168616,2054,6.17799,-75.5673,1703.46,37.4,GVQ446
168618,2049,6.17811,-75.5674,1704.61,37.4,GVQ446
168667,2381,6.16777,-75.571,1675.09,37.4,GVQ446
169411,11,6.16772,-75.571,1676.32,37.4,GVQ446
169483,464,6.18303,-75.574,1596.58,37.3,GVQ446
171266,10,6.183,-75.5741,1594.31,37.3,GVQ446
171398,837,6.19642,-75.5752,1538.87,37,GVQ446
171400,835,6.19623,-75.5751,1540.28,37,GVQ446
171409,894,6.19943,-75.5763,1514.26,37.1,GVQ446
171411,893,6.19939,-75.5763,1514.1,37.1,GVQ446
171440,1074,6.20494,-75.58,1497.24,36.9,GVQ446
171442,1073,6.20497,-75.5801,1497.53,36.9,GVQ446
171449,1137,6.20264,-75.5766,1505.82,36.7,GVQ446
171451,1134,6.20283,-75.577,1498.99,36.7,GVQ446
171552,1826,6.20064,-75.5783,1499.93,36.3,GVQ446
174333,10,6.20054,-75.5783,1500.23,36.2,GVQ446
174547,1694,6.27705,-75.5807,1528.92,34.5,GVQ446
174548,33,6.27712,-75.5809,1530.56,34.5,GVQ446
175472,2379,6.31824,-75.5524,1446.14,33.7,GVQ446
178213,20,6.31781,-75.5524,1446.38,32.7,GVQ446
178374,1090,6.31488,-75.5581,1447.86,32.2,GVQ446
178390,28,6.31491,-75.5581,1447.9,32.2,GVQ446
178469,565,6.31271,-75.5577,1448.12,32,GVQ446
178799,30,6.31834,-75.5515,1454.06,31.7,GVQ446
178846,403,6.31278,-75.5536,1439.14,31.6,GVQ446
178848,400,6.31296,-75.5535,1438.05,31.6,GVQ446
178916,821,6.30278,-75.5629,1507.03,31,GVQ446
178918,820,6.30284,-75.5628,1506.08,31,GVQ446
179094,1842,6.27405,-75.5706,1453.9,30.8,GVQ446
179096,1838,6.27416,-75.5706,1453.99,30.8,GVQ446
179351,3841,6.20057,-75.5782,1500.2,29.4,GVQ446
179605,46,6.20057,-75.5783,1500.19,29.5,GVQ446
179940,2006,6.16214,-75.6358,1687.96,27.5,GVQ446
179942,2002,6.16212,-75.6356,1686.33,27.5,GVQ446
180064,2743,6.17397,-75.6498,1839.48,26.3,GVQ446
180129,20,6.17396,-75.6498,1839.66,26.6,GVQ446
180216,598,6.16136,-75.6365,1690.71,26.7,GVQ446
180218,595,6.16139,-75.6366,1691.65,26.7,GVQ446
180326,1257,6.18376,-75.5885,1519.56,26.5,GVQ446
180328,1255,6.18349,-75.5887,1519.72,26.5,GVQ446
180355,1381,6.20085,-75.5795,1500.17,26.5,GVQ446
180357,1379,6.20062,-75.5795,1499.77,26.5,GVQ446
180478,2098,6.23999,-75.5847,1475.27,26.1,GVQ446
180927,14,6.24016,-75.5868,1478.27,26,GVQ446
181093,1022,6.22428,-75.5769,1481.77,25.5,GVQ446
181095,1019,6.22446,-75.5769,1481.69,25.5,GVQ446
181310,2149,6.19576,-75.5791,1514.9,24.7,GVQ446
181573,9,6.2006,-75.5783,1500.1,24.4,GVQ446
181652,482,6.19949,-75.5776,1503,24.3,GVQ446
181654,479,6.19958,-75.5776,1502.98,24.3,GVQ446
181717,842,6.20958,-75.5766,1492.86,24,GVQ446
181719,838,6.20916,-75.5766,1492.61,24,GVQ446
181757,1080,6.22138,-75.5716,1486.77,23.8,GVQ446
181759,1077,6.22104,-75.5716,1486.32,23.8,GVQ446
182483,3140,6.15681,-75.436,2140.98,17.8,GVQ446
182485,3138,6.15704,-75.436,2141.15,17.8,GVQ446
182582,3647,6.14117,-75.4462,2118.83,17.5,GVQ446
183548,16,6.1412,-75.4462,2119.26,17.8,GVQ446
184268,3958,6.165,-75.5667,1737.75,14.3,GVQ446
185270,14,6.16503,-75.5667,1738.29,13,GVQ446
185466,1106,6.17504,-75.5931,1533.01,13.3,GVQ446
185468,1104,6.17504,-75.5931,1533.01,13.3,GVQ446
185523,1477,6.17479,-75.5933,1531.82,13.1,GVQ446
185748,27,6.17479,-75.5933,1531.82,39.7,GVQ446
185823,525,6.20056,-75.5781,1500.2,39.2,GVQ446
185828,21,6.20057,-75.5781,1500.18,39.2,GVQ446
187052,681,6.18871,-75.5838,1512.09,38.5,GVQ446
187054,678,6.18893,-75.5837,1511.84,38.5,GVQ446
187448,2817,6.08895,-75.6361,1757.87,35.4,GVQ446
188005,33,6.08911,-75.6359,1757.28,35.3,GVQ446
188031,169,6.08977,-75.6353,1754.45,35.3,GVQ446
188033,166,6.08978,-75.6353,1754.4,35.3,GVQ446
188068,380,6.0902,-75.6347,1751.47,35.2,GVQ446
189856,15,6.09023,-75.6346,1751.02,35,GVQ446
189939,535,6.08708,-75.635,1759.98,34.8,GVQ446
190077,52,6.08711,-75.635,1760.29,34.7,GVQ446
190129,353,6.07735,-75.6321,1773.7,34.4,GVQ446
190147,4,6.07736,-75.6321,1773.69,34.4,GVQ446
190266,817,6.08898,-75.6362,1758.09,34,GVQ446
190503,26,6.08907,-75.6361,1757.65,34,GVQ446
190615,877,6.1399,-75.6321,1686.27,32.6,GVQ446
190617,873,6.13929,-75.6322,1689.68,32.6,GVQ446
190685,1358,6.17735,-75.5923,1528.3,32.4,GVQ446
190837,25,6.17735,-75.5923,1528.3,32.4,GVQ446
190901,376,6.20021,-75.5776,1502.2,31.9,GVQ446
190912,12,6.20022,-75.5776,1502.22,31.9,GVQ446
190982,420,6.2006,-75.5782,1500.16,31.5,GVQ446
190991,1,6.2006,-75.5782,1500.16,31.5,GVQ446
191276,1520,6.23152,-75.5935,1496.81,30.7,GVQ446
191278,1516,6.23154,-75.5929,1496.38,30.8,GVQ446
198457,5374,6.08761,-75.636,1766.22,26.9,GVQ446
198503,39,6.08761,-75.636,1766.22,26.9,GVQ446
198622,795,6.12231,-75.6294,1708.47,26,GVQ446
198624,793,6.12188,-75.6293,1708.99,26,GVQ446
198674,1094,6.14611,-75.6244,1612.43,25.8,GVQ446
198676,1092,6.14614,-75.6245,1612.83,25.8,GVQ446
198769,1635,6.15585,-75.6257,1603.31,25.5,GVQ446
198771,1631,6.15572,-75.6256,1604.07,25.5,GVQ446
199814,6509,6.25775,-75.5846,1475.43,21.7,GVQ446
200055,38,6.25775,-75.5846,1475.43,21.7,GVQ446
200698,4913,6.14106,-75.6195,1633.1,15.1,GVQ446
201610,33,6.14118,-75.6194,1633.36,14.6,GVQ446
201662,432,6.15393,-75.6181,1583.89,14.5,GVQ446
201664,61,6.15408,-75.6176,1583.23,14.5,GVQ446
201829,1255,6.20055,-75.5783,1500.21,13.5,GVQ446
201837,7,6.20055,-75.5783,1500.21,13.5,GVQ446
203753,2687,6.17484,-75.5933,1531.87,12.2,GVQ446
204328,47,6.17491,-75.5933,1532.02,39.4,GVQ446
204411,1125,6.17182,-75.5993,1538.39,39.1,GVQ446
204481,3,6.17183,-75.5993,1538.39,38.8,GVQ446
204563,546,6.20055,-75.5782,1500.22,38.4,GVQ446
206808,16,6.20044,-75.5784,1500.44,38.2,GVQ446
207385,4827,6.25892,-75.6161,1537.21,36.1,GVQ446
207654,34,6.25878,-75.6162,1537.36,36.2,GVQ446
207769,966,6.23602,-75.6023,1525.1,35.7,GVQ446
210127,248,6.21517,-75.5972,1502.24,34.9,GVQ446
210362,1915,6.20063,-75.578,1500.15,34.3,GVQ446
210557,17,6.20064,-75.5778,1500.15,34.6,GVQ446
210567,73,6.20058,-75.5782,1500.19,34.6,GVQ446
210986,51,6.20059,-75.5782,1500.17,34.5,GVQ446
211086,745,6.20027,-75.5769,1513.15,33.9,GVQ446
211103,12,6.20039,-75.5769,1513.05,34,GVQ446
211397,2381,6.18343,-75.5817,1529.44,32.8,GVQ446
211833,52,6.18299,-75.5813,1531.41,32.9,GVQ446
211897,299,6.18379,-75.5794,1533.05,32.7,GVQ446
212181,58,6.18397,-75.5784,1538.95,32.6,GVQ446
212541,2428,6.19092,-75.5473,2071.83,27.6,GVQ446
212544,13,6.19092,-75.5473,2071.83,27.6,GVQ446
212554,69,6.18983,-75.5473,2081.2,27.5,GVQ446
212583,36,6.18977,-75.5473,2081.65,27.8,GVQ446
212629,418,6.15323,-75.5412,2512.39,24.7,GVQ446
212669,20,6.15308,-75.5411,2511.85,24,GVQ446
212678,76,6.15338,-75.5388,2500.38,23.9,GVQ446
212680,74,6.15317,-75.5392,2502.62,23.9,GVQ446
212872,1630,6.22373,-75.5721,1484.56,25.8,GVQ446
212997,30,6.22369,-75.5722,1485.36,26.4,GVQ446
213253,1813,6.24577,-75.5812,1469.94,24.8,GVQ446
213255,1806,6.24589,-75.5813,1469.59,24.8,GVQ446
213628,4022,6.18327,-75.5816,1530.12,22.1,GVQ446
214913,69,6.18357,-75.5815,1528.72,21.9,GVQ446
215044,854,6.20125,-75.5793,1499.07,21.4,GVQ446
215046,848,6.20084,-75.5793,1499.5,21.5,GVQ446
215079,1166,6.20054,-75.5783,1500.23,21.4,GVQ446
215431,16,6.20074,-75.5782,1499.49,21.5,GVQ446
215573,1103,6.17649,-75.596,1533.2,20.4,GVQ446
