Car Discharge Estimation,Time of Trip,Diff Elevation,Mean Tempeture,Diff Batery
-0.5179153094462541,54,-0.8699999999998909,25.5,0.0
-41.36482084690554,2918,-26.549999999999955,25.5,-7.0
-48.57328990228013,1656,61.33999999999992,24.5,-7.0
-17.44299674267101,1027,-45.0,26.5,-2.0
-15.749185667752442,1373,37.559999999999945,27.0,-2.0
-0.42671009771986973,91,-2.4500000000000455,26.0,0.0
-16.42671009771987,1551,122.15000000000009,25.5,-4.0
-18.729641693811075,1153,-119.98000000000002,33.0,-1.0
-16.77198697068404,1643,184.8900000000001,35.5,-5.0
-15.648208469055374,428,-24.919999999999845,38.0,-2.0
-19.094462540716613,1192,157.5,37.0,-4.0
-25.78827361563518,1466,-175.0,34.5,-2.0
-0.3355048859934853,180,-0.9500000000000455,37.5,-4.0
-21.185667752442995,2354,88.38000000000011,40.0,-4.0
-11.100977198697068,786,-15.980000000000018,41.0,-1.0
-0.20846905537459284,204,0.25,40.5,-1.0
-19.061889250814332,1801,12.38000000000011,33.0,-3.0
-12.859934853420196,268,58.25999999999999,29.0,-3.0
-4.986970684039088,338,85.92000000000007,27.5,-1.0
-5.390879478827362,301,-83.33999999999992,28.0,0.0
-14.49185667752443,904,-69.49000000000001,30.5,-1.0
-32.60586319218241,1646,-9.509999999999991,33.0,-3.0
-26.85667752442997,1498,9.540000000000191,28.0,-3.0
-23.420195439739413,1421,-23.329999999999927,35.0,-3.0
-0.03908794788273615,70,-0.049999999999954525,34.0,0.0
-2.791530944625407,542,1.5,36.0,-1.0
-2.042345276872964,1284,-1.5199999999999818,38.5,-1.0
-23.872964169381106,1791,23.420000000000073,32.0,54.0
-23.47557003257329,1863,-23.450000000000045,35.5,-4.0
-3.3615635179153096,402,3.25,38.5,-1.0
-5.576547231270358,1915,-0.5099999999999909,40.0,-2.0
-0.8762214983713354,188,-0.9200000000000728,39.5,-1.0
-19.078175895765472,3418,37.1400000000001,27.0,-5.0
-7.928338762214984,1076,-13.689999999999827,27.0,-1.0
-18.403908794788272,2099,16.319999999999936,27.0,-5.0
-0.6710097719869706,125,-2.6699999999998454,27.0,0.0
-9.654723127035831,1313,22.929999999999836,26.0,-1.0
-25.941368078175895,1969,-39.99000000000001,26.5,-4.0
-40.43322475570032,1522,972.06,28.0,-16.0
-6.960912052117264,315,85.36999999999989,23.0,-2.0
-40.20846905537459,1816,-878.95,25.5,3.0
-6.866449511400652,475,-128.26,25.0,0.0
-1.3289902280130292,202,-25.6400000000001,25.5,0.0
-8.514657980456025,552,156.06000000000017,27.5,-3.0
-1.9185667752442996,599,-13.710000000000036,46.5,-2.0
-8.794788273615636,842,-150.9000000000001,44.5,0.0
-13.37785016286645,608,-40.25999999999999,43.0,-1.0
-14.853420195439739,826,0.0,38.5,-3.0
-7.214983713355049,465,0.0,43.5,-1.0
-4.403908794788274,833,0.0,43.5,-2.0
-8.32899022801303,359,0.0,36.0,-1.0
-2.778501628664495,364,0.0,35.0,-1.0
-3.013029315960912,292,0.0,34.5,0.0
-4.478827361563518,294,0.0,34.5,0.0
-8.146579804560261,650,0.0,30.0,-1.0
-3.1563517915309447,231,0.0,27.5,-1.0
-30.446254071661237,1085,0.0,24.0,-11.0
-20.752442996742673,417,0.0,22.0,-7.0
-17.876221498371336,220,0.0,19.5,0.0
-37.67752442996743,1573,0.0,24.5,5.0
-14.306188925081432,1670,0.0,25.0,-2.0
-11.371335504885993,1438,0.0,36.5,-2.0
-8.319218241042345,902,0.0,35.0,-2.0
-5.1237785016286646,583,0.0,37.5,0.0
-33.925081433224754,1591,0.0,27.0,-18.0
-48.76872964169381,1342,0.0,27.0,42.0
-34.88273615635179,1153,0.0,37.5,-4.0
-130.83061889250814,4148,0.0,30.5,-12.0
-18.697068403908794,1812,0.0,28.0,-4.0
-3.485342019543974,896,0.0,26.0,-1.0
-16.351791530944624,3447,0.0,25.5,-4.0
-4.615635179153094,354,0.0,37.5,-1.0
-15.17915309446254,534,0.0,38.5,-1.0
-7.693811074918567,903,0.0,39.0,-1.0
-0.8306188925081434,903,0.0,39.5,0.0
-1.9348534201954397,238,0.0,37.0,0.0
-4.49185667752443,588,0.0,37.5,-3.0
-27.019543973941367,2466,0.0,35.0,-5.0
-1.231270358306189,66,0.0,26.0,0.0
-7.6677524429967425,1284,0.0,26.0,-2.0
-16.381107491856678,779,0.0,26.5,-1.0
-25.98697068403909,3708,0.0,29.0,-8.0
-12.514657980456025,6179,0.0,31.5,-11.0
-8.094462540716613,3914,0.0,28.0,-19.0
-14.537459283387623,746,0.0,26.5,-1.0
-12.368078175895766,1483,0.0,44.5,-3.0
-7.6677524429967425,1374,0.0,49.0,-3.0
-22.859934853420196,1521,0.0,40.0,-3.0
-20.745928338762216,1579,0.0,38.0,-1.0
-2.7166123778501627,337,0.0,35.5,0.0
-30.563517915309447,1705,0.0,41.5,-6.0
-25.5114006514658,1066,0.0,42.0,-5.0
-6.905537459283388,1909,0.0,47.0,-4.0
-2.1009771986970684,492,0.0,46.0,0.0
-10.420195439739414,793,0.0,41.0,-1.0
-4.710097719869707,125,0.0,36.0,-1.0
-6.957654723127036,567,0.0,35.5,0.0
-16.153094462540718,683,0.0,30.5,-1.0
-9.270358306188925,1491,0.0,35.5,-7.0
-6.944625407166124,878,0.0,35.5,-2.0
-5.517915309446254,101,0.0,37.0,0.0
-4.687296416938111,136,0.0,37.5,0.0
-0.3322475570032573,103,0.0,39.5,0.0
-6.100977198697068,892,0.0,41.5,-2.0
-4.045602605863192,107,0.0,41.0,-1.0
-5.169381107491857,38,0.0,39.5,-1.0
-7.635179153094462,176,0.0,38.0,-2.0
-4.231270358306189,88,0.0,35.0,-1.0
-12.413680781758957,253,0.0,31.5,-5.0
-8.087947882736156,316,0.0,30.0,-3.0
-6.729641693811075,132,0.0,29.0,-2.0
-21.00824175824176,3184,81.79999999999995,28.5,-5.0
-19.543956043956044,1581,-71.32999999999993,29.0,-1.0
-59.505494505494504,2405,650.3999999999999,23.5,-17.0
-87.63461538461539,3900,-569.4100000000001,27.5,-8.0
-21.013736263736263,2336,80.84999999999991,37.0,-6.0
-22.208791208791208,1420,-78.8599999999999,32.0,-2.0
-11.478021978021978,1267,32.210000000000036,45.5,-2.0
-10.645604395604396,682,-31.679999999999836,46.0,0.0
-33.65934065934066,4533,290.07000000000016,26.0,-5.0
-30.895604395604394,1753,-58.37999999999988,23.5,-4.0
-44.12637362637363,2085,66.71000000000004,23.0,-8.0
-3.85989010989011,215,-87.8599999999999,22.5,0.0
-49.98626373626374,2567,314.95000000000005,23.5,-14.0
-64.41758241758242,3318,-240.1300000000001,41.0,-5.0
-19.89835164835165,2139,189.18000000000006,45.0,-5.0
-40.85989010989011,2840,-247.52999999999997,48.0,-4.0
-11.475274725274724,1684,31.62999999999988,39.0,-2.0
-36.0989010989011,1590,-35.50999999999999,37.5,-21.0
-3.0576923076923075,631,60.75999999999999,37.5,-2.0
-0.07417582417582418,49,-2.5800000000001546,37.0,0.0
-32.95879120879121,2321,-52.32999999999993,35.0,-4.0
-18.77747252747253,2676,33.24000000000001,44.5,-6.0
-0.8489010989010989,60,2.4700000000000273,40.5,1.0
-8.162087912087912,1096,77.70999999999981,42.5,-3.0
-2.423076923076923,226,-56.440000000000055,40.5,0.0
-8.89010989010989,898,1.4500000000000455,39.0,-2.0
-14.362637362637363,1836,-25.920000000000073,30.5,-3.0
-14.585164835164836,923,27.569999999999936,30.0,-2.0
-35.88186813186813,3211,-35.79000000000019,34.5,-5.0
-5.472527472527473,428,-2.5699999999999363,34.0,0.0
-0.5302197802197802,114,0.37000000000011823,35.0,-1.0
-23.75,738,-48.930000000000064,36.5,-2.0
-11.554945054945055,350,-17.950000000000045,42.0,-2.0
-32.120879120879124,726,-41.149999999999864,39.5,-3.0
-3.9862637362637363,88,-1.0699999999999363,40.0,0.0
-11.645604395604396,843,142.6300000000001,37.5,-4.0
-52.104395604395606,1801,29.389999999999873,29.5,-12.0
-3.6126373626373627,427,64.6099999999999,30.5,-2.0
-1.7307692307692308,168,52.5,29.0,-1.0
-2.2362637362637363,163,-66.79999999999995,32.0,0.0
-2.181318681318681,262,24.539999999999964,34.0,0.0
-1.335164835164835,105,42.039999999999964,34.5,-1.0
-8.247252747252746,362,-131.8699999999999,35.0,0.0
-10.395604395604396,385,-16.839999999999918,38.0,-1.0
-0.5082417582417582,47,0.20000000000004547,41.0,0.0
-0.7802197802197802,137,2.490000000000009,39.5,0.0
-1.2802197802197801,245,-0.8200000000001637,37.0,0.0
-9.445054945054945,628,11.730000000000018,39.0,-2.0
-14.175824175824175,730,20.90000000000009,36.0,-3.0
-0.3241758241758242,113,-1.009999999999991,33.0,0.0
-4.464285714285714,448,4.329999999999927,32.0,-1.0
-5.31043956043956,334,-11.649999999999864,31.5,-1.0
-21.925824175824175,1440,136.05000000000018,39.5,36.0
-0.717032967032967,93,-0.24000000000023647,39.0,0.0
-23.03021978021978,928,124.47999999999956,23.0,-5.0
-91.03846153846153,3766,-637.19,28.0,-2.0
-20.47252747252747,2131,-133.63999999999987,31.5,-2.0
-1.978021978021978,124,7.990000000000009,30.0,0.0
-1.0961538461538463,63,11.809999999999945,29.0,0.0
-20.302197802197803,3010,117.96000000000004,26.5,-9.0
-3.2142857142857144,290,-44.549999999999955,24.5,0.0
-30.04945054945055,2044,-82.10000000000014,25.0,-3.0
-5.18956043956044,102,2.229999999999791,36.5,0.0
-9.631868131868131,714,23.930000000000064,38.0,-2.0
-3.7115384615384617,249,5.869999999999891,40.0,0.0
-10.64010989010989,763,-31.539999999999964,49.0,0.0
-16.293956043956044,1452,273.78,39.5,-4.0
-3.815934065934066,514,-113.74000000000001,36.5,0.0
-4.873626373626373,777,-12.650000000000091,34.5,-2.0
-3.4148351648351647,377,28.75,37.0,-1.0
-2.769230769230769,403,-19.289999999999964,38.0,-1.0
-6.052197802197802,427,-119.71000000000004,33.5,0.0
-1.5467032967032968,112,-14.170000000000073,34.5,0.0
-7.4945054945054945,487,-37.92000000000007,34.5,0.0
-11.766483516483516,689,86.97000000000003,33.0,-3.0
-0.027472527472527472,567,-1.1000000000001364,32.0,-1.0
-10.653846153846153,720,-85.36999999999989,33.0,-1.0
-10.873626373626374,2023,31.87000000000012,41.5,-3.0
-10.593406593406593,730,-31.669999999999845,36.0,0.0
-2.7335164835164836,356,14.720000000000027,43.5,0.0
-31.5989010989011,2470,286.19000000000005,39.5,-4.0
-0.7664835164835165,120,-20.579999999999927,36.0,0.0
-2.7335164835164836,127,-62.40000000000009,36.0,0.0
-3.730769230769231,424,-71.61000000000013,36.0,1.0
-7.804945054945055,660,-74.17000000000007,37.5,0.0
-13.486263736263735,719,-3.0299999999999727,36.0,-1.0
-12.934065934065934,1081,20.110000000000127,36.0,-2.0
-31.142857142857142,1885,570.7299999999998,29.0,-11.0
-3.0164835164835164,124,38.67000000000007,25.5,-1.0
-66.08241758241758,4253,-747.5399999999997,25.5,-1.0
-8.554945054945055,562,-26.50999999999999,27.5,-1.0
-17.8489010989011,709,154.76999999999998,26.0,-4.0
-3.412087912087912,200,82.00999999999999,25.5,-1.0
-8.04945054945055,497,-162.55999999999995,26.0,1.0
-19.21978021978022,1097,-94.66999999999985,29.0,-1.0
-14.513736263736265,481,-58.72000000000003,31.0,-1.0
-28.28021978021978,1020,33.0300000000002,33.5,-3.0
-6.0576923076923075,419,-81.79999999999995,35.5,0.0
-1.6071428571428572,428,-1.400000000000091,37.0,0.0
-23.689560439560438,1379,-35.86999999999989,37.5,-3.0
-8.840659340659341,300,-4.440000000000055,39.5,-1.0
-18.505494505494507,902,-57.63000000000011,39.0,-2.0
-101.49725274725274,2408,-214.62999999999988,40.0,-6.0
-180.76098901098902,5006,374.22,44.0,-25.0
-2.5549450549450547,312,1.4400000000000546,52.0,0.0
-10.590659340659341,542,-31.769999999999982,38.0,0.0
-0.6098901098901099,94,-0.01999999999998181,50.0,0.0
-12.56868131868132,599,112.77999999999997,45.5,0.0
-28.153846153846153,1035,860.5500000000002,29.5,-17.0
-0.27472527472527475,49,1.1199999999998909,30.5,0.0
-51.9532967032967,2049,-1033.5500000000002,43.0,3.0
-18.61263736263736,1083,17.12999999999988,44.5,-3.0
-43.36813186813187,1986,-63.210000000000036,44.5,-9.0
-29.755494505494507,1024,-4.0499999999999545,40.0,-3.0
-13.62087912087912,877,4.600000000000136,44.5,-2.0
-13.826923076923077,1623,4.669999999999845,38.0,-2.0
-114.96978021978022,2760,698.74,30.0,-2.0
-158.6456043956044,5036,-458.8699999999999,37.5,-11.0
-21.673076923076923,2021,-180.81999999999994,45.0,-1.0
-0.5521978021978022,47,-1.75,45.0,0.0
-5.214285714285714,1607,21.279999999999973,46.5,-2.0
-5.423076923076923,59,1.599999999999909,46.5,-1.0
-5.4010989010989015,626,10.769999999999982,45.5,-1.0
-3.4368131868131866,651,9.870000000000118,46.0,0.0
-3.6373626373626373,187,-3.229999999999791,45.0,0.0
-109.98351648351648,6400,-68.71000000000004,35.0,-14.0
-10.071428571428571,2149,20.470000000000027,40.5,-1.0
-7.4423076923076925,615,-20.289999999999964,39.5,-1.0
-6.5989010989010985,914,9.589999999999918,49.5,-2.0
-18.041208791208792,1292,36.32999999999993,47.5,-2.0
-11.590659340659341,1514,149.66999999999985,37.5,-4.0
-4.085164835164835,461,-115.41999999999985,33.0,0.0
-8.494505494505495,1073,-34.25999999999999,34.0,-1.0
-20.343406593406595,1017,0.6600000000000819,33.5,-2.0
